0
0,0005
0,001
0,0015
0,002
0,0025
0,003
0,0035
0,004
0,0045
0,005
0,0055
0,006000001
0,006500001
0,007000001
0,007500001
0,008
0,0085
0,009000001
0,009500001
0,01
0,0105
0,011
0,0115
0,012
0,0125
0,013
0,0135
0,014
0,0145
0,015
0,0155
0,016
0,0165
0,017
0,0175
0,018
0,0185
0,019
0,01949999
0,01999999
0,02049999
0,02099999
0,02149999
0,02199999
0,02249999
0,02299999
0,02349999
0,02399999
0,02449999
0,02499999
0,02549998
0,02599998
0,02649998
0,02699998
0,02749998
0,02799998
0,02849998
0,02899998
0,02949998
0,02999998
0,03049998
0,03099998
0,03149997
0,03199998
0,03249998
0,03299998
0,03349998
0,03399998
0,03449998
0,03499998
0,03549998
0,03599998
0,03649998
0,03699999
0,03749999
0,03799999
0,03849999
0,03899999
0,03949999
0,03999999
0,04049999
0,04099999
0,04149999
0,042
0,0425
0,043
0,0435
0,044
0,0445
0,045
0,0455
0,046
0,0465
0,04700001
0,04750001
0,04800001
0,04850001
0,04900001
0,04950001
0,05000001
0,05050001
0,05100001
0,05150001
0,05200002
0,05250002
0,05300002
0,05350002
0,05400002
0,05450002
0,05500002
0,05550002
0,05600002
0,05650003
0,05700003
0,05750003
0,05800003
0,05850003
0,05900003
0,05950003
0,06000003
0,06050003
0,06100003
0,06150004
0,06200004
0,06250004
0,06300004
0,06350004
0,06400004
0,06450004
0,06500004
0,06550004
0,06600004
0,06650005
0,06700005
0,06750005
0,06800005
0,06850005
0,06900005
0,06950005
0,07000005
0,07050005
0,07100005
0,07150006
0,07200006
0,07250006
0,07300006
0,07350006
0,07400006
0,07450006
0,07500006
0,07550006
0,07600006
0,07650007
0,07700007
0,07750007
0,07800007
0,07850007
0,07900007
0,07950007
0,08000007
0,08050007
0,08100007
0,08150008
0,08200008
0,08250008
0,08300008
0,08350008
0,08400008
0,08450008
0,08500008
0,08550008
0,08600008
0,08650009
0,08700009
0,08750009
0,08800009
0,08850009
0,08900009
0,08950009
0,09000009
0,09050009
0,0910001
0,0915001
0,0920001
0,0925001
0,0930001
0,0935001
0,0940001
0,0945001
0,0950001
0,0955001
0,09600011
0,09650011
0,09700011
0,09750011
0,09800011
0,09850011
0,09900011
0,09950011
0,1000001
0,1005001
0,1010001
0,1015001
0,1020001
0,1025001
0,1030001
0,1035001
0,1040001
0,1045001
0,1050001
0,1055001
0,1060001
0,1065001
0,1070001
0,1075001
0,1080001
0,1085001
0,1090001
0,1095001
0,1100001
0,1105001
0,1110001
0,1115001
0,1120001
0,1125001
0,1130001
0,1135001
0,1140001
0,1145001
0,1150001
0,1155001
0,1160001
0,1165001
0,1170001
0,1175001
0,1180001
0,1185002
0,1190002
0,1195002
0,1200002
0,1205002
0,1210002
0,1215002
0,1220002
0,1225002
0,1230002
0,1235002
0,1240002
0,1245002
0,1250002
0,1255002
0,1260002
0,1265001
0,1270001
0,1275001
0,1280001
0,1285001
0,1290001
0,1295001
0,1300001
0,1305001
0,1310001
0,1315001
0,1320001
0,1325001
0,1330001
0,1335001
0,134
0,1345
0,135
0,1355
0,136
0,1365
0,137
0,1375
0,138
0,1385
0,139
0,1395
0,14
0,1405
0,141
0,1415
0,1419999
0,1424999
0,1429999
0,1434999
0,1439999
0,1444999
0,1449999
0,1454999
0,1459999
0,1464999
0,1469999
0,1474999
0,1479999
0,1484999
0,1489999
0,1494998
0,1499998
0,1504998
0,1509998
0,1514998
0,1519998
0,1524998
0,1529998
0,1534998
0,1539998
0,1544998
0,1549998
0,1554998
0,1559998
0,1564998
0,1569998
0,1574997
0,1579997
0,1584997
0,1589997
0,1594997
0,1599997
0,1604997
0,1609997
0,1614997
0,1619997
0,1624997
0,1629997
0,1634997
0,1639997
0,1644997
0,1649996
0,1654996
0,1659996
0,1664996
0,1669996
0,1674996
0,1679996
0,1684996
0,1689996
0,1694996
0,1699996
0,1704996
0,1709996
0,1714996
0,1719996
0,1724996
0,1729995
0,1734995
0,1739995
0,1744995
0,1749995
0,1754995
0,1759995
0,1764995
0,1769995
0,1774995
0,1779995
0,1784995
0,1789995
0,1794995
0,1799995
0,1804994
0,1809994
0,1814994
0,1819994
0,1824994
0,1829994
0,1834994
0,1839994
0,1844994
0,1849994
0,1854994
0,1859994
0,1864994
0,1869994
0,1874994
0,1879994
0,1884993
0,1889993
0,1894993
0,1899993
0,1904993
0,1909993
0,1914993
0,1919993
0,1924993
0,1929993
0,1934993
0,1939993
0,1944993
0,1949993
0,1954993
0,1959992
0,1964992
0,1969992
0,1974992
0,1979992
0,1984992
0,1989992
0,1994992
0,1999992
0,2004992
0,2009992
0,2014992
0,2019992
0,2024992
0,2029992
0,2034992
0,2039991
0,2044991
0,2049991
0,2054991
0,2059991
0,2064991
0,2069991
0,2074991
0,2079991
0,2084991
0,2089991
0,2094991
0,2099991
0,2104991
0,2109991
0,2114991
0,211999
0,212499
0,212999
0,213499
0,213999
0,214499
0,214999
0,215499
0,215999
0,216499
0,216999
0,217499
0,217999
0,218499
0,218999
0,2194989
0,2199989
0,2204989
0,2209989
0,2214989
0,2219989
0,2224989
0,2229989
0,2234989
0,2239989
0,2244989
0,2249989
0,2254989
0,2259989
0,2264989
0,2269989
0,2274988
0,2279988
0,2284988
0,2289988
0,2294988
0,2299988
0,2304988
0,2309988
0,2314988
0,2319988
0,2324988
0,2329988
0,2334988
0,2339988
0,2344988
0,2349987
0,2354987
0,2359987
0,2364987
0,2369987
0,2374987
0,2379987
0,2384987
0,2389987
0,2394987
0,2399987
0,2404987
0,2409987
0,2414987
0,2419987
0,2424987
0,2429986
0,2434986
0,2439986
0,2444986
0,2449986
0,2454986
0,2459986
0,2464986
0,2469986
0,2474986
0,2479986
0,2484986
0,2489986
0,2494986
0,2499986
0,2504986
0,2509986
0,2514986
0,2519985
0,2524985
0,2529985
0,2534985
0,2539985
0,2544985
0,2549985
0,2554985
0,2559985
0,2564985
0,2569985
0,2574985
0,2579985
0,2584985
0,2589985
0,2594984
0,2599984
0,2604984
0,2609984
0,2614984
0,2619984
0,2624984
0,2629984
0,2634984
0,2639984
0,2644984
0,2649984
0,2654984
0,2659984
0,2664984
0,2669984
0,2674983
0,2679983
0,2684983
0,2689983
0,2694983
0,2699983
0,2704983
0,2709983
0,2714983
0,2719983
0,2724983
0,2729983
0,2734983
0,2739983
0,2744983
0,2749982
0,2754982
0,2759982
0,2764982
0,2769982
0,2774982
0,2779982
0,2784982
0,2789982
0,2794982
0,2799982
0,2804982
0,2809982
0,2814982
0,2819982
0,2824982
0,2829981
0,2834981
0,2839981
0,2844981
0,2849981
0,2854981
0,2859981
0,2864981
0,2869981
0,2874981
0,2879981
0,2884981
0,2889981
0,2894981
0,2899981
0,290498
0,290998
0,291498
0,291998
0,292498
0,292998
0,293498
0,293998
0,294498
0,294998
0,295498
0,295998
0,296498
0,296998
0,297498
0,297998
0,2984979
0,2989979
0,2994979
0,2999979
0,3004979
0,3009979
0,3014979
0,3019979
0,3024979
0,3029979
0,3034979
0,3039979
0,3044979
0,3049979
0,3054979
0,3059978
0,3064978
0,3069978
0,3074978
0,3079978
0,3084978
0,3089978
0,3094978
0,3099978
0,3104978
0,3109978
0,3114978
0,3119978
0,3124978
0,3129978
0,3134978
0,3139977
0,3144977
0,3149977
0,3154977
0,3159977
0,3164977
0,3169977
0,3174977
0,3179977
0,3184977
0,3189977
0,3194977
0,3199977
0,3204977
0,3209977
0,3214976
0,3219976
0,3224976
0,3229976
0,3234976
0,3239976
0,3244976
0,3249976
0,3254976
0,3259976
0,3264976
0,3269976
0,3274976
0,3279976
0,3284976
0,3289976
0,3294975
0,3299975
0,3304975
0,3309975
0,3314975
0,3319975
0,3324975
0,3329975
0,3334975
0,3339975
0,3344975
0,3349975
0,3354975
0,3359975
0,3364975
0,3369974
0,3374974
0,3379974
0,3384974
0,3389974
0,3394974
0,3399974
0,3404974
0,3409974
0,3414974
0,3419974
0,3424974
0,3429974
0,3434974
0,3439974
0,3444974
0,3449973
0,3454973
0,3459973
0,3464973
0,3469973
0,3474973
0,3479973
0,3484973
0,3489973
0,3494973
0,3499973
0,3504973
0,3509973
0,3514973
0,3519973
0,3524972
0,3529972
0,3534972
0,3539972
0,3544972
0,3549972
0,3554972
0,3559972
0,3564972
0,3569972
0,3574972
0,3579972
0,3584972
0,3589972
0,3594972
0,3599972
0,3604971
0,3609971
0,3614971
0,3619971
0,3624971
0,3629971
0,3634971
0,3639971
0,3644971
0,3649971
0,3654971
0,3659971
0,3664971
0,3669971
0,3674971
0,3679971
0,368497
0,368997
0,369497
0,369997
0,370497
0,370997
0,371497
0,371997
0,372497
0,372997
0,373497
0,373997
0,374497
0,374997
0,375497
0,3759969
0,3764969
0,3769969
0,3774969
0,3779969
0,3784969
0,3789969
0,3794969
0,3799969
0,3804969
0,3809969
0,3814969
0,3819969
0,3824969
0,3829969
0,3834969
0,3839968
0,3844968
0,3849968
0,3854968
0,3859968
0,3864968
0,3869968
0,3874968
0,3879968
0,3884968
0,3889968
0,3894968
0,3899968
0,3904968
0,3909968
0,3914967
0,3919967
0,3924967
0,3929967
0,3934967
0,3939967
0,3944967
0,3949967
0,3954967
0,3959967
0,3964967
0,3969967
0,3974967
0,3979967
0,3984967
0,3989967
0,3994966
0,3999966
0,4004966
0,4009966
0,4014966
0,4019966
0,4024966
0,4029966
0,4034966
0,4039966
0,4044966
0,4049966
0,4054966
0,4059966
0,4064966
0,4069965
0,4074965
0,4079965
0,4084965
0,4089965
0,4094965
0,4099965
0,4104965
0,4109965
0,4114965
0,4119965
0,4124965
0,4129965
0,4134965
0,4139965
0,4144965
0,4149964
0,4154964
0,4159964
0,4164964
0,4169964
0,4174964
0,4179964
0,4184964
0,4189964
0,4194964
0,4199964
0,4204964
0,4209964
0,4214964
0,4219964
0,4224963
0,4229963
0,4234963
0,4239963
0,4244963
0,4249963
0,4254963
0,4259963
0,4264963
0,4269963
0,4274963
0,4279963
0,4284963
0,4289963
0,4294963
0,4299963
0,4304962
0,4309962
0,4314962
0,4319962
0,4324962
0,4329962
0,4334962
0,4339962
0,4344962
0,4349962
0,4354962
0,4359962
0,4364962
0,4369962
0,4374962
0,4379961
0,4384961
0,4389961
0,4394961
0,4399961
0,4404961
0,4409961
0,4414961
0,4419961
0,4424961
0,4429961
0,4434961
0,4439961
0,4444961
0,4449961
0,4454961
0,445996
0,446496
0,446996
0,447496
0,447996
0,448496
0,448996
0,449496
0,449996
0,450496
0,450996
0,451496
0,451996
0,452496
0,452996
0,4534959
0,4539959
0,4544959
0,4549959
0,4554959
0,4559959
0,4564959
0,4569959
0,4574959
0,4579959
0,4584959
0,4589959
0,4594959
0,4599959
0,4604959
0,4609959
0,4614958
0,4619958
0,4624958
0,4629958
0,4634958
0,4639958
0,4644958
0,4649958
0,4654958
0,4659958
0,4664958
0,4669958
0,4674958
0,4679958
0,4684958
0,4689957
0,4694957
0,4699957
0,4704957
0,4709957
0,4714957
0,4719957
0,4724957
0,4729957
0,4734957
0,4739957
0,4744957
0,4749957
0,4754957
0,4759957
0,4764957
0,4769956
0,4774956
0,4779956
0,4784956
0,4789956
0,4794956
0,4799956
0,4804956
0,4809956
0,4814956
0,4819956
0,4824956
0,4829956
0,4834956
0,4839956
0,4844956
0,4849955
0,4854955
0,4859955
0,4864955
0,4869955
0,4874955
0,4879955
0,4884955
0,4889955
0,4894955
0,4899955
0,4904955
0,4909955
0,4914955
0,4919955
0,4924954
0,4929954
0,4934954
0,4939954
0,4944954
0,4949954
0,4954954
0,4959954
0,4964954
0,4969954
0,4974954
0,4979954
0,4984954
0,4989954
0,4994954
0,4999954
